Altitude_ft,Airspeed_knots,Ejection_Type,Pilot_Posture,Time_of_Day,Weather,Terrain,System_Malfunction,Aircraft_Altitude,G_Force,Ejection_Success,Injury_Level
6909.4,339.1,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,14.64,1,severe
8224.97,335.1,Conventional,Slouched,Day,Rain,Land,0,Stable,14.16,1,severe
20712.77,831.14,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,12.18,1,severe
16370.04,247.39,Conventional,Optimal,Day,Clear,Land,0,Stable,20.0,1,None
6929.35,720.21,Conventional,Optimal,Night,Clear,Land,0,Stable,9.14,1,severe
11757.45,532.72,Conventional,Slouched,Day,Storm,Land,0,Stable,6.28,1,Minor
21948.03,623.66,Conventional,Optimal,Night,Storm,Land,0,Stable,17.41,1,None
12960.71,591.03,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,5.86,1,Minor
12609.13,777.28,Zero-Zero,Slouched,Night,Clear,Water,0,Stable,7.22,1,Minor
6447.55,320.72,Conventional,Optimal,Day,Clear,Land,0,Stable,13.04,1,severe
27314.6,518.61,Zero-Zero,Slouched,Day,Rain,Water,0,Stable,16.66,1,None
5885.43,333.86,Zero-Zero,Optimal,Day,Clear,Mountain,0,Stable,11.46,1,severe
5633.58,722.42,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,12.98,1,severe
8576.63,221.27,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,20.0,1,None
23914.06,577.46,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,14.95,1,severe
17889.64,281.66,Zero-Zero,Optimal,Night,Clear,Water,0,Stable,11.61,1,severe
10513.15,308.92,Conventional,Optimal,Day,Clear,Water,0,Stable,15.79,1,None
8272.56,458.03,Conventional,Optimal,Day,Clear,Land,1,Stable,20.0,1,None
14484.11,608.17,Conventional,Optimal,Day,Clear,Land,0,Stable,12.32,1,severe
24542.25,761.88,Zero-Zero,Optimal,Day,Rain,Water,0,Stable,8.78,1,Minor
14240.61,590.62,Zero-Zero,Slouched,Night,Rain,Land,0,Stable,11.47,1,severe
27880.89,398.15,Zero-Zero,Slouched,Day,Clear,Land,0,Stable,20.0,1,None
16886.42,830.39,Conventional,Optimal,Day,Rain,Water,0,Stable,10.49,1,severe
17468.88,336.32,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,20.0,1,None
19942.96,549.16,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,16.66,1,None
16749.51,750.78,Conventional,Optimal,Day,Clear,Land,0,Stable,20.0,1,None
8044.08,334.68,Conventional,Optimal,Day,Rain,Land,0,Stable,20.0,1,None
18770.17,1033.91,Conventional,Optimal,Night,Clear,Land,0,Stable,11.37,1,severe
5462.57,1087.46,Conventional,Optimal,Day,Clear,Mountain,0,Stable,12.13,1,severe
13269.48,382.93,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,14.88,1,severe
10607.88,994.38,Zero-Zero,Slouched,Night,Clear,Land,1,Stable,10.37,0,severe
14012.7,737.06,Conventional,Slouched,Day,Clear,Land,0,Stable,17.18,0,Fatal
5087.32,367.06,Zero-Zero,Slouched,Day,Rain,Land,1,Stable,13.52,1,severe
16630.08,566.79,Zero-Zero,Slouched,Night,Clear,Mountain,1,Stable,6.35,1,Minor
13090.96,597.71,Conventional,Optimal,Day,Rain,Water,0,Stable,7.88,1,Minor
22410.24,502.01,Zero-Zero,Optimal,Day,Rain,Land,0,Stable,12.09,1,severe
8164.08,197.94,Zero-Zero,Optimal,Day,Clear,Land,1,Stable,9.43,1,severe
5163.34,695.52,Conventional,Optimal,Night,Rain,Land,0,Stable,5.65,1,Minor
11310.17,351.89,Conventional,Optimal,Night,Clear,Land,0,Stable,8.07,1,Minor
50000.0,404.09,Zero-Zero,Optimal,Night,Storm,Mountain,0,Stable,20.0,1,None
16054.54,786.31,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,20.0,1,None
20153.58,583.77,Conventional,Optimal,Night,Clear,Land,0,Stable,10.88,1,severe
24574.44,588.12,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,15.35,1,None
12915.5,833.04,Conventional,Optimal,Day,Clear,Land,0,Stable,12.55,1,severe
7908.44,456.11,Conventional,Optimal,Night,Clear,Land,0,Stable,20.0,1,None
12259.17,622.99,Conventional,Optimal,Night,Clear,Land,0,Stable,12.2,1,severe
6846.61,574.41,Zero-Zero,Optimal,Day,Rain,Land,0,Stable,20.0,1,None
24118.68,448.58,Conventional,Optimal,Day,Clear,Water,0,Stable,14.36,1,severe
8090.86,422.21,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,7.07,1,Minor
11459.26,306.62,Zero-Zero,Optimal,Night,Clear,Mountain,0,Stable,10.83,1,severe
9621.87,498.24,Conventional,Optimal,Day,Clear,Land,0,Stable,17.02,1,None
10689.56,470.65,Conventional,Optimal,Night,Clear,Land,0,Stable,9.26,1,severe
16606.28,328.85,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,9.75,1,severe
14367.61,978.65,Conventional,Optimal,Day,Clear,Land,0,Stable,20.0,1,None
7966.73,191.53,Zero-Zero,Slouched,Day,Clear,Mountain,0,Stable,10.32,1,severe
13627.01,735.81,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,14.01,1,severe
12417.95,703.73,Zero-Zero,Optimal,Night,Clear,Mountain,0,Stable,20.0,1,None
7765.45,366.55,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,8.88,1,Minor
41382.51,807.32,Conventional,Optimal,Night,Clear,Land,0,Stable,20.0,1,None
11789.87,665.99,Zero-Zero,Optimal,Night,Clear,Land,1,Stable,12.57,1,severe
6682.63,442.86,Zero-Zero,Optimal,Night,Clear,Water,0,Stable,16.3,1,None
38922.77,373.37,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,13.7,1,severe
35302.35,986.05,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,17.81,1,None
15802.27,549.42,Zero-Zero,Optimal,Night,Clear,Mountain,0,Stable,15.83,1,None
9155.99,592.5,Conventional,Optimal,Day,Rain,Water,1,Stable,10.78,0,severe
10708.7,208.52,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,9.62,1,severe
8816.65,659.73,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,15.02,1,None
6903.36,395.98,Conventional,Optimal,Night,Clear,Land,0,Stable,12.76,1,severe
17776.15,458.68,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,12.47,1,severe
9562.66,442.18,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,18.62,1,None
8402.73,405.87,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,6.29,1,Minor
6974.46,309.17,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,18.24,1,None
15807.12,541.3,Conventional,Optimal,Night,Clear,Land,0,Stable,20.0,1,None
11820.38,729.58,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,11.74,1,severe
5478.16,395.72,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,10.34,1,severe
5913.27,654.63,Zero-Zero,Slouched,Day,Clear,Land,0,Stable,13.51,1,severe
8018.2,610.95,Conventional,Optimal,Day,Clear,Water,0,Stable,12.24,1,severe
11643.66,448.54,Conventional,Optimal,Night,Clear,Water,0,Stable,15.22,1,None
13607.76,401.29,Zero-Zero,Slouched,Day,Clear,Mountain,0,Stable,20.0,1,None
7486.05,227.6,Conventional,Slouched,Day,Clear,Land,0,Stable,5.89,1,Minor
8124.75,457.25,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,16.87,1,None
8471.55,755.15,Conventional,Optimal,Day,Clear,Land,0,Stable,20.0,1,None
6364.61,874.65,Zero-Zero,Slouched,Night,Clear,Land,0,Stable,13.76,1,severe
22248.34,720.95,Zero-Zero,Slouched,Night,Clear,Land,0,Stable,6.06,1,Minor
9152.28,365.21,Conventional,Optimal,Day,Clear,Water,0,Stable,13.93,1,severe
8376.45,379.07,Zero-Zero,Optimal,Night,Rain,Land,0,Stable,8.85,1,Minor
18080.98,609.51,Zero-Zero,Optimal,Night,Rain,Land,0,Stable,20.0,1,None
9196.35,782.14,Conventional,Slouched,Day,Clear,Water,0,Stable,5.26,0,Minor
30890.96,425.44,Zero-Zero,Optimal,Day,Clear,Mountain,0,Stable,7.82,1,Minor
5202.76,217.43,Zero-Zero,Optimal,Day,Clear,Mountain,0,Stable,10.35,1,severe
17188.76,829.55,Conventional,Optimal,Day,Rain,Water,0,Stable,10.21,1,severe
13748.03,238.63,Conventional,Optimal,Day,Storm,Land,0,Stable,20.0,1,None
17388.94,935.18,Zero-Zero,Slouched,Night,Rain,Water,0,Stable,10.15,1,severe
9991.54,385.45,Conventional,Optimal,Day,Clear,Mountain,0,Stable,9.98,1,severe
5005.62,1036.06,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,18.93,1,None
6575.61,449.96,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,6.17,1,Minor
10143.52,587.19,Zero-Zero,Optimal,Night,Clear,Water,0,Stable,16.2,1,None
15278.5,399.14,Zero-Zero,Optimal,Day,Clear,Land,1,Stable,10.84,1,severe
12420.97,598.51,Conventional,Optimal,Night,Clear,Water,1,Stable,20.0,0,Fatal
19234.59,299.37,Conventional,Slouched,Day,Clear,Mountain,0,Stable,12.23,1,severe
6264.92,675.05,Zero-Zero,Optimal,Day,Storm,Mountain,0,Stable,20.0,1,None
31133.49,402.2,Zero-Zero,Optimal,Day,Clear,Mountain,0,Stable,12.76,1,severe
16191.24,875.92,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,10.3,1,severe
5045.33,100.0,Zero-Zero,Optimal,Day,Clear,Mountain,0,Stable,9.1,1,severe
29436.98,757.64,Zero-Zero,Slouched,Day,Rain,Land,0,Stable,9.11,1,severe
10568.44,567.77,Zero-Zero,Optimal,Night,Rain,Land,0,Stable,9.27,1,severe
6280.57,604.88,Conventional,Optimal,Night,Clear,Water,0,Stable,20.0,1,None
12795.5,596.15,Conventional,Optimal,Day,Clear,Land,0,Stable,7.79,1,Minor
10281.65,347.31,Conventional,Optimal,Day,Clear,Mountain,0,Stable,16.77,1,None
20548.54,741.21,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,11.44,1,severe
43322.38,390.5,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,8.96,1,Minor
23219.05,166.29,Zero-Zero,Optimal,Day,Storm,Land,0,Stable,6.8,1,Minor
20028.12,847.13,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,10.89,1,severe
26770.98,435.05,Conventional,Slouched,Day,Clear,Water,0,Stable,20.0,1,None
18008.44,284.07,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,14.12,1,severe
18803.34,699.2,Zero-Zero,Optimal,Night,Clear,Water,0,Stable,10.64,1,severe
7030.6,781.0,Zero-Zero,Optimal,Day,Clear,Mountain,0,Stable,18.58,1,None
6146.91,657.62,Conventional,Slouched,Night,Clear,Water,0,Stable,10.97,0,severe
5185.59,625.6,Zero-Zero,Optimal,Day,Rain,Mountain,0,Stable,12.03,1,severe
27534.39,931.24,Zero-Zero,Optimal,Day,Storm,Water,0,Stable,11.2,1,severe
12446.17,928.97,Zero-Zero,Slouched,Day,Clear,Land,0,Stable,7.27,1,Minor
10367.74,678.35,Zero-Zero,Slouched,Day,Clear,Water,0,Stable,20.0,1,None
21725.75,551.12,Zero-Zero,Optimal,Day,Storm,Land,0,Stable,8.83,1,Minor
12092.19,760.26,Zero-Zero,Slouched,Night,Clear,Water,0,Stable,11.25,1,severe
45553.19,630.84,Zero-Zero,Optimal,Night,Rain,Land,0,Stable,13.66,1,severe
7214.8,478.65,Conventional,Optimal,Day,Clear,Mountain,0,Stable,13.22,1,severe
15117.9,203.0,Zero-Zero,Slouched,Day,Clear,Water,0,Stable,20.0,1,None
30907.06,658.18,Zero-Zero,Slouched,Night,Storm,Mountain,0,Stable,20.0,1,None
28752.7,509.18,Zero-Zero,Slouched,Night,Clear,Land,0,Stable,7.8,1,Minor
6467.6,365.04,Zero-Zero,Slouched,Day,Clear,Land,0,Stable,20.0,1,None
11371.79,923.79,Conventional,Optimal,Day,Clear,Water,0,Stable,16.96,1,None
21779.07,432.55,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,15.11,1,None
5389.96,292.78,Zero-Zero,Slouched,Night,Clear,Water,0,Stable,10.97,1,severe
11551.86,383.2,Zero-Zero,Optimal,Night,Clear,Water,0,Stable,6.68,1,Minor
13800.21,477.03,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,20.0,1,None
9205.65,583.29,Conventional,Optimal,Day,Clear,Land,0,Stable,13.36,1,severe
6017.25,833.82,Conventional,Optimal,Night,Clear,Water,0,Stable,15.27,1,None
14276.98,607.67,Zero-Zero,Optimal,Night,Clear,Water,0,Stable,5.29,1,Minor
5440.0,829.23,Zero-Zero,Optimal,Night,Clear,Water,0,Stable,16.62,1,None
6118.94,609.29,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,12.32,1,severe
23845.61,278.12,Zero-Zero,Optimal,Day,Storm,Land,0,Stable,12.95,1,severe
6882.86,376.8,Conventional,Slouched,Night,Clear,Land,0,Stable,12.34,1,severe
17085.31,197.53,Conventional,Optimal,Day,Clear,Mountain,0,Stable,5.56,1,Minor
11108.06,257.53,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,15.11,1,None
10878.03,572.78,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,20.0,1,None
7051.47,711.74,Zero-Zero,Optimal,Day,Clear,Mountain,0,Stable,11.18,1,severe
16340.83,824.62,Conventional,Slouched,Night,Clear,Land,0,Stable,20.0,0,Fatal
37702.14,791.15,Conventional,Slouched,Night,Clear,Land,0,Stable,15.62,0,Fatal
18222.42,525.91,Zero-Zero,Slouched,Night,Clear,Land,0,Stable,18.75,1,None
11396.2,543.65,Conventional,Optimal,Night,Clear,Land,0,Stable,8.47,1,Minor
7075.18,763.88,Zero-Zero,Optimal,Night,Clear,Mountain,0,Stable,16.6,1,None
13659.74,762.85,Conventional,Optimal,Night,Clear,Land,0,Stable,20.0,1,None
9982.48,724.41,Conventional,Optimal,Day,Clear,Water,0,Stable,12.02,1,severe
6307.3,864.66,Zero-Zero,Optimal,Day,Rain,Water,0,Stable,15.39,1,None
21538.78,348.77,Zero-Zero,Slouched,Day,Clear,Land,0,Stable,7.94,1,Minor
7906.19,695.52,Conventional,Optimal,Night,Clear,Land,0,Stable,20.0,1,None
10879.47,820.3,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,6.77,1,Minor
36708.86,550.2,Zero-Zero,Optimal,Day,Clear,Mountain,0,Stable,9.24,1,severe
17945.31,798.36,Conventional,Optimal,Day,Clear,Land,1,Stable,18.71,0,Fatal
25355.58,813.31,Conventional,Optimal,Night,Clear,Land,0,Stable,20.0,1,None
11153.79,463.36,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,10.69,1,severe
10115.64,633.2,Conventional,Optimal,Day,Clear,Land,1,Stable,20.0,0,Fatal
25962.84,378.6,Zero-Zero,Optimal,Night,Clear,Mountain,0,Stable,9.33,1,severe
5889.98,522.56,Conventional,Slouched,Day,Clear,Mountain,0,Stable,6.76,1,Minor
39295.6,522.34,Zero-Zero,Optimal,Night,Clear,Water,0,Stable,10.03,1,severe
32563.59,530.66,Conventional,Slouched,Day,Clear,Land,0,Stable,13.25,0,severe
9887.08,477.76,Zero-Zero,Optimal,Day,Rain,Land,1,Stable,16.19,1,None
6682.36,408.05,Zero-Zero,Optimal,Night,Storm,Land,0,Stable,8.1,1,Minor
14371.26,445.68,Conventional,Optimal,Day,Rain,Water,0,Stable,12.61,1,severe
19051.47,427.96,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,17.66,1,None
10311.71,441.12,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,16.58,1,None
8437.88,985.75,Conventional,Optimal,Night,Rain,Land,0,Stable,20.0,0,Fatal
10733.93,595.13,Conventional,Optimal,Day,Clear,Land,0,Stable,7.95,1,Minor
10866.83,839.07,Zero-Zero,Slouched,Day,Storm,Land,1,Stable,20.0,0,Fatal
7057.28,933.16,Zero-Zero,Slouched,Day,Clear,Water,0,Stable,17.4,1,None
10011.54,705.67,Zero-Zero,Slouched,Day,Rain,Mountain,0,Stable,20.0,1,None
7770.59,341.83,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,14.21,1,severe
12306.77,688.71,Zero-Zero,Optimal,Night,Clear,Mountain,0,Stable,16.03,1,None
22658.8,1000.72,Conventional,Slouched,Day,Clear,Mountain,0,Stable,10.64,0,severe
45994.74,491.21,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,12.77,1,severe
12870.55,422.15,Zero-Zero,Slouched,Day,Clear,Mountain,0,Stable,20.0,1,None
20379.69,419.35,Zero-Zero,Slouched,Day,Storm,Land,0,Stable,12.16,1,severe
22485.6,353.93,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,12.84,1,severe
6405.21,384.05,Zero-Zero,Optimal,Day,Clear,Mountain,0,Stable,20.0,1,None
14246.81,367.5,Conventional,Optimal,Day,Clear,Water,0,Stable,6.5,1,Minor
7871.57,881.82,Conventional,Optimal,Day,Storm,Water,0,Stable,14.9,1,severe
24044.81,744.86,Zero-Zero,Optimal,Night,Rain,Land,0,Stable,6.66,1,Minor
7555.39,826.55,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,6.5,1,Minor
14196.99,815.61,Conventional,Optimal,Day,Clear,Water,0,Stable,5.39,1,Minor
6383.73,881.87,Zero-Zero,Optimal,Day,Clear,Water,1,Stable,20.0,1,None
10469.48,768.71,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,15.66,1,None
33046.54,441.22,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,16.23,1,None
39206.89,248.91,Conventional,Optimal,Day,Clear,Water,0,Stable,5.84,1,Minor
19350.34,558.47,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,8.53,1,Minor
22881.34,508.35,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,9.76,1,severe
34012.67,260.16,Conventional,Slouched,Day,Clear,Water,0,Stable,16.9,1,None
11020.87,390.75,Zero-Zero,Optimal,Day,Rain,Water,0,Stable,8.57,1,Minor
29312.43,525.01,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,20.0,1,None
7096.23,377.01,Zero-Zero,Optimal,Night,Rain,Water,0,Stable,19.44,1,None
14638.3,320.0,Zero-Zero,Optimal,Day,Rain,Land,0,Stable,20.0,1,None
11386.76,211.18,Conventional,Slouched,Day,Clear,Land,0,Stable,18.2,1,None
17340.35,437.82,Zero-Zero,Slouched,Night,Clear,Land,0,Stable,13.58,1,severe
6623.7,472.14,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,12.41,1,severe
10322.01,344.27,Zero-Zero,Optimal,Day,Clear,Mountain,0,Stable,15.58,1,None
6732.94,881.54,Conventional,Optimal,Day,Rain,Land,0,Stable,20.0,1,None
9633.02,371.23,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,6.17,1,Minor
15719.05,714.54,Conventional,Optimal,Night,Clear,Land,0,Stable,13.05,1,severe
6534.88,545.14,Zero-Zero,Optimal,Night,Storm,Land,0,Stable,12.96,1,severe
27780.18,532.85,Zero-Zero,Slouched,Day,Clear,Land,0,Stable,15.94,1,None
14786.63,220.55,Zero-Zero,Optimal,Night,Rain,Water,0,Stable,12.84,1,severe
6846.02,395.79,Zero-Zero,Optimal,Day,Rain,Land,0,Stable,7.18,1,Minor
22879.93,637.3,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,15.66,1,None
34482.15,496.72,Zero-Zero,Optimal,Day,Rain,Land,0,Stable,12.53,1,severe
13831.11,863.69,Conventional,Optimal,Night,Clear,Land,0,Stable,12.22,1,severe
6525.34,699.47,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,6.02,1,Minor
15645.64,602.55,Conventional,Optimal,Day,Clear,Water,0,Stable,12.89,1,severe
28814.81,933.85,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,14.85,1,severe
31453.42,674.82,Conventional,Optimal,Night,Storm,Water,0,Stable,18.44,1,None
9781.44,898.04,Conventional,Slouched,Night,Clear,Land,0,Stable,6.69,0,Minor
5981.53,432.99,Zero-Zero,Slouched,Day,Clear,Water,1,Stable,10.81,1,severe
17215.45,799.72,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,15.03,1,None
6865.81,832.3,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,15.69,1,None
9719.7,554.68,Zero-Zero,Optimal,Day,Storm,Land,0,Stable,7.71,1,Minor
13695.66,281.43,Zero-Zero,Optimal,Night,Clear,Water,1,Stable,20.0,1,None
15000.96,342.82,Zero-Zero,Optimal,Night,Clear,Water,0,Stable,8.87,1,Minor
6796.81,415.16,Conventional,Slouched,Day,Clear,Land,0,Stable,6.27,1,Minor
10771.38,409.96,Zero-Zero,Optimal,Night,Clear,Water,1,Stable,6.94,1,Minor
5091.15,450.93,Zero-Zero,Slouched,Day,Clear,Water,0,Stable,20.0,1,None
9023.71,468.02,Zero-Zero,Slouched,Night,Clear,Land,0,Stable,20.0,1,None
28236.99,521.39,Zero-Zero,Optimal,Night,Clear,Water,0,Stable,15.98,1,None
20673.74,641.88,Zero-Zero,Optimal,Day,Clear,Mountain,0,Stable,18.76,1,None
17210.35,386.94,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,9.45,1,severe
48038.7,653.15,Zero-Zero,Optimal,Night,Clear,Water,0,Stable,20.0,1,None
11757.74,414.68,Conventional,Optimal,Day,Clear,Land,1,Stable,20.0,0,Fatal
16929.99,683.06,Zero-Zero,Optimal,Night,Clear,Water,0,Stable,9.4,1,severe
8595.24,921.15,Zero-Zero,Optimal,Day,Rain,Land,0,Stable,14.56,1,severe
5763.49,328.91,Zero-Zero,Optimal,Day,Rain,Land,0,Stable,9.03,1,severe
8099.87,485.06,Conventional,Slouched,Day,Clear,Water,0,Stable,14.64,1,severe
5719.07,570.74,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,11.36,1,severe
17764.37,304.01,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,20.0,1,None
32591.54,437.48,Zero-Zero,Optimal,Night,Clear,Mountain,0,Stable,15.58,1,None
21013.09,250.62,Conventional,Optimal,Day,Clear,Land,0,Stable,16.44,1,None
16894.92,415.28,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,18.3,1,None
12786.65,511.04,Zero-Zero,Optimal,Night,Clear,Water,1,Stable,10.0,1,severe
5135.3,847.98,Conventional,Optimal,Night,Clear,Land,0,Stable,8.68,1,Minor
10352.45,634.61,Conventional,Slouched,Day,Clear,Mountain,1,Stable,12.68,0,severe
12244.29,520.4,Conventional,Optimal,Day,Rain,Land,0,Stable,9.51,1,severe
27461.1,880.16,Conventional,Optimal,Day,Rain,Mountain,0,Stable,6.03,1,Minor
11403.33,290.4,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,16.8,1,None
27975.08,668.57,Zero-Zero,Optimal,Day,Rain,Water,0,Stable,7.89,1,Minor
6194.41,815.53,Zero-Zero,Optimal,Night,Clear,Mountain,0,Stable,14.72,1,severe
27193.09,520.27,Zero-Zero,Slouched,Day,Rain,Land,1,Stable,20.0,1,None
10778.66,401.71,Zero-Zero,Optimal,Night,Clear,Water,0,Stable,18.51,1,None
44657.24,452.36,Zero-Zero,Slouched,Day,Clear,Water,0,Stable,9.25,1,severe
21351.54,704.31,Zero-Zero,Optimal,Day,Clear,Mountain,0,Stable,7.18,1,Minor
27093.39,882.6,Conventional,Slouched,Day,Clear,Water,0,Stable,13.31,0,severe
27943.14,414.04,Conventional,Optimal,Day,Clear,Land,0,Stable,17.2,1,None
5182.57,686.04,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,7.09,1,Minor
13086.64,703.46,Zero-Zero,Slouched,Day,Clear,Land,0,Stable,20.0,1,None
23765.1,532.1,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,8.42,1,Minor
5521.57,350.24,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,20.0,1,None
14855.0,773.1,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,10.31,1,severe
7635.55,604.26,Conventional,Optimal,Night,Clear,Water,0,Stable,17.19,1,None
18571.32,772.93,Zero-Zero,Slouched,Night,Rain,Land,0,Stable,19.28,1,None
6288.48,934.01,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,6.15,1,Minor
5433.59,769.25,Conventional,Slouched,Day,Rain,Land,0,Stable,18.2,0,Fatal
9797.53,467.03,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,14.31,1,severe
16642.83,468.23,Zero-Zero,Optimal,Night,Rain,Land,0,Stable,5.48,1,Minor
21374.03,378.9,Conventional,Optimal,Day,Clear,Water,0,Stable,13.45,1,severe
10612.0,197.48,Zero-Zero,Optimal,Night,Clear,Mountain,0,Stable,9.05,1,severe
24315.38,971.57,Conventional,Slouched,Day,Storm,Land,0,Stable,20.0,0,Fatal
8866.29,412.79,Conventional,Optimal,Day,Clear,Land,0,Stable,5.78,1,Minor
19674.17,801.42,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,8.6,1,Minor
10500.09,400.95,Conventional,Optimal,Night,Clear,Land,0,Stable,12.54,1,severe
15466.06,484.38,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,14.12,1,severe
21735.23,275.72,Conventional,Optimal,Day,Clear,Land,0,Stable,8.11,1,Minor
8208.17,292.84,Conventional,Optimal,Day,Clear,Land,0,Stable,10.01,1,severe
13986.28,605.55,Zero-Zero,Optimal,Day,Rain,Land,0,Stable,9.24,1,severe
18917.92,457.73,Zero-Zero,Optimal,Day,Rain,Land,0,Stable,10.17,1,severe
5506.24,469.61,Conventional,Optimal,Day,Rain,Land,0,Stable,14.84,1,severe
14129.65,831.01,Conventional,Optimal,Day,Clear,Land,0,Stable,15.89,1,None
13828.61,896.94,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,17.36,1,None
11652.08,633.81,Zero-Zero,Optimal,Day,Clear,Land,1,Stable,11.54,1,severe
6305.54,690.28,Conventional,Optimal,Night,Clear,Land,0,Stable,7.65,1,Minor
6187.21,739.39,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,8.94,1,Minor
5528.44,443.6,Zero-Zero,Optimal,Night,Clear,Land,1,Stable,5.79,1,Minor
5747.46,296.06,Zero-Zero,Optimal,Day,Clear,Land,1,Stable,11.22,1,severe
21125.72,830.83,Zero-Zero,Optimal,Night,Clear,Water,0,Stable,12.04,1,severe
9955.18,1035.53,Conventional,Optimal,Night,Clear,Water,0,Stable,13.06,1,severe
35039.69,671.02,Zero-Zero,Optimal,Night,Storm,Water,0,Stable,17.45,1,None
14588.09,594.97,Zero-Zero,Slouched,Night,Clear,Land,0,Stable,6.05,1,Minor
30835.74,365.9,Conventional,Optimal,Day,Clear,Water,0,Stable,11.8,1,severe
25075.47,340.15,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,10.3,1,severe
7987.43,621.63,Zero-Zero,Optimal,Night,Clear,Land,1,Stable,17.69,1,None
8827.21,683.9,Zero-Zero,Slouched,Night,Clear,Land,0,Stable,9.25,1,severe
19654.42,705.67,Conventional,Optimal,Day,Clear,Land,0,Stable,20.0,1,None
21075.74,586.7,Zero-Zero,Optimal,Night,Clear,Mountain,0,Stable,9.52,1,severe
6360.53,845.38,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,12.61,1,severe
11631.47,817.61,Conventional,Optimal,Night,Clear,Land,0,Stable,10.21,1,severe
21768.51,396.21,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,13.18,1,severe
13245.97,522.41,Conventional,Optimal,Night,Storm,Mountain,0,Stable,11.14,1,severe
